date,city,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,solar_radiation_mj_m2,wind_max_m_s,wind_avg_m_s
2025-04-05,부산,14.3,5.5,10.2,0.8,10.16,21.7,9.6
2025-04-05,서울,9.0,5.4,7.1,14.4,3.65,9.3,5.6
2025-04-05,인천,9.7,5.7,7.2,13.1,3.6,13.2,7.1
2025-04-06,대구,18.0,4.7,11.6,0.0,23.48,19.6,13.6
2025-04-06,부산,19.4,3.9,12.0,0.0,23.57,15.4,9.9
2025-04-06,서울,13.6,4.2,8.2,0.0,21.49,16.0,9.2
2025-04-06,인천,12.4,4.6,8.2,0.0,22.26,18.5,11.4
2025-04-07,대구,23.5,4.9,14.6,0.0,23.88,16.6,7.9
2025-04-07,부산,20.6,5.2,13.3,0.0,24.05,15.4,9.5
2025-04-07,서울,18.8,3.3,10.8,0.0,22.31,15.1,8.6
2025-04-07,인천,17.5,3.8,10.6,0.0,22.26,19.7,12.8
2025-04-08,대구,22.3,10.5,15.9,0.0,23.61,22.2,13.1
2025-04-08,부산,25.0,11.2,16.8,0.0,23.45,21.9,13.9
2025-04-08,서울,17.7,6.5,12.0,0.0,22.51,15.8,9.6
2025-04-08,인천,15.4,5.4,10.7,3.0,22.62,18.1,10.8
2025-04-09,대구,21.7,6.5,14.5,0.4,20.35,11.7,7.9
2025-04-09,부산,18.5,7.2,13.5,5.4,21.83,12.4,7.9
2025-04-09,서울,17.0,5.7,10.6,0.8,12.99,13.5,5.5
2025-04-09,인천,15.7,5.7,9.8,0.5,12.8,12.4,6.9
2025-04-10,대구,21.6,10.4,15.7,0.0,18.86,12.8,7.9
2025-04-10,부산,21.8,10.8,15.7,0.0,20.19,17.8,8.9
2025-04-10,서울,18.9,5.3,11.6,0.2,18.85,11.7,5.3
2025-04-10,인천,15.9,4.6,10.1,0.1,20.66,14.5,5.6
2025-04-11,대구,25.0,8.3,16.8,0.0,24.07,13.0,5.3
2025-04-11,부산,21.3,8.1,14.6,0.0,24.05,12.2,6.6
2025-04-11,서울,22.7,6.1,14.4,0.0,22.91,9.1,4.0
2025-04-11,인천,19.0,5.7,12.4,0.0,22.91,9.9,4.5
2025-04-12,대구,22.1,9.5,14.7,7.2,13.49,18.0,9.8
2025-04-12,부산,17.9,8.1,12.7,13.8,13.36,21.1,8.6
2025-04-12,서울,23.4,1.6,13.7,14.6,11.66,18.3,12.7
2025-04-12,인천,21.7,1.6,12.4,15.9,9.88,23.9,15.8
2025-04-13,대구,13.5,2.5,7.8,17.8,19.76,29.6,19.6
2025-04-13,부산,13.2,4.4,9.4,26.5,19.34,30.6,19.9
2025-04-13,서울,6.8,1.0,4.1,9.7,17.94,29.2,16.5
2025-04-13,인천,7.1,1.1,5.0,4.8,18.31,34.4,21.3
2025-04-14,대구,10.9,2.7,6.1,5.7,12.41,14.8,7.4
2025-04-14,부산,13.1,4.3,8.2,6.0,14.13,19.6,11.9
2025-04-14,서울,8.4,2.0,4.5,11.8,9.34,16.9,10.1
2025-04-14,인천,7.4,2.8,4.7,11.7,7.52,20.9,12.9
2025-04-15,대구,15.2,2.8,8.7,0.0,21.01,23.2,15.9
2025-04-15,부산,15.6,3.1,8.9,0.0,21.99,20.7,14.1
2025-04-15,서울,12.8,0.0,6.2,0.0,21.61,16.5,9.0
2025-04-15,인천,11.2,0.6,6.5,0.0,23.03,19.1,10.9
2025-04-16,대구,22.8,4.8,14.3,0.0,22.35,17.5,7.6
2025-04-16,부산,18.9,4.7,12.4,0.0,22.75,14.8,8.4
2025-04-16,서울,20.4,4.0,11.7,0.1,19.93,12.2,7.8
2025-04-16,인천,20.3,4.5,12.1,0.0,21.15,19.8,12.0
2025-04-17,대구,23.1,11.5,17.7,0.0,19.65,22.9,11.4
2025-04-17,부산,18.4,12.1,15.8,0.0,9.28,17.0,12.1
2025-04-17,서울,23.1,11.7,17.1,0.1,18.36,17.2,11.4
2025-04-17,인천,21.8,13.1,16.8,0.1,19.58,23.1,18.4
2025-04-18,대구,27.3,16.3,20.9,0.3,20.73,14.2,8.8
2025-04-18,부산,22.7,15.7,18.4,0.0,22.35,15.3,11.9
2025-04-18,서울,21.3,12.8,16.0,0.0,18.67,11.7,6.7
2025-04-18,인천,18.8,11.5,14.4,0.0,19.74,16.1,8.6
2025-04-19,대구,25.4,15.5,20.1,14.4,20.49,27.4,13.4
2025-04-19,부산,21.0,15.8,18.0,1.6,16.32,19.7,12.9
2025-04-19,서울,17.9,10.5,13.6,22.4,6.04,20.4,9.1
2025-04-19,인천,16.6,10.1,12.7,33.4,6.45,28.2,12.6
2025-04-20,대구,18.5,11.8,15.3,3.2,6.69,17.5,12.1
2025-04-20,부산,17.0,12.2,15.4,3.2,9.36,13.6,9.1
2025-04-20,서울,22.0,9.9,15.1,0.0,21.75,5.9,4.0
2025-04-20,인천,21.3,9.6,14.3,0.0,21.44,9.6,6.6
2025-04-21,대구,24.0,11.1,16.9,0.0,18.18,10.8,8.6
2025-04-21,부산,19.9,11.0,14.8,0.0,22.81,12.2,7.6
2025-04-21,서울,24.5,11.8,17.9,0.0,20.68,11.6,6.7
2025-04-21,인천,24.3,12.4,17.4,0.0,20.49,13.0,8.6
2025-04-22,대구,19.1,13.7,16.1,12.2,3.66,11.4,6.6
2025-04-22,부산,17.0,11.8,14.9,35.7,3.67,14.7,6.3
2025-04-22,서울,17.7,14.9,16.5,28.5,4.08,10.1,5.8
2025-04-22,인천,18.0,14.2,16.1,28.3,5.14,13.0,7.9
2025-04-23,대구,19.4,10.7,15.2,0.0,20.49,12.8,8.7
2025-04-23,부산,19.2,10.1,13.9,0.0,21.42,13.8,9.3
2025-04-23,서울,21.0,9.1,14.9,0.0,21.35,8.7,6.2
2025-04-23,인천,20.6,9.8,14.7,0.0,21.37,11.8,8.5
2025-04-24,대구,25.0,10.7,16.9,0.0,23.21,21.9,11.0
2025-04-24,부산,20.9,10.8,15.7,0.0,23.42,17.1,7.1
2025-04-24,서울,17.6,8.6,12.7,0.0,23.79,18.0,9.9
2025-04-24,인천,15.9,8.4,12.0,0.0,24.06,21.6,12.2
2025-04-25,대구,18.9,8.9,13.8,0.0,25.29,20.9,15.3
2025-04-25,부산,18.5,9.6,13.8,0.0,23.21,27.1,11.8
2025-04-25,서울,16.0,5.8,10.6,0.0,25.11,20.0,11.7
2025-04-25,인천,15.1,6.8,10.9,0.0,25.08,24.3,14.8
2025-04-26,대구,24.6,7.5,16.1,0.0,25.89,20.9,10.8
2025-04-26,부산,19.9,6.2,13.1,0.0,26.04,13.9,7.8
2025-04-26,서울,16.6,5.7,11.4,0.0,24.41,15.1,8.4
2025-04-26,인천,15.7,6.2,11.5,0.0,24.37,18.2,12.1
2025-04-27,대구,27.0,11.5,19.1,0.0,21.65,15.6,7.6
2025-04-27,부산,23.0,9.2,16.0,0.0,20.53,12.6,6.9
2025-04-27,서울,17.1,8.2,12.5,0.0,19.33,16.2,9.4
2025-04-27,인천,16.1,8.8,12.4,0.0,19.43,18.4,13.2
2025-04-28,대구,24.4,13.5,18.4,0.0,25.43,23.6,12.5
2025-04-28,부산,23.4,12.6,17.3,0.0,22.17,16.9,7.5
2025-04-28,서울,18.9,7.8,12.7,0.0,24.97,20.7,8.9
2025-04-28,인천,18.2,7.7,12.8,0.0,25.01,21.7,10.4
2025-04-29,대구,23.4,8.4,16.3,0.0,26.19,11.6,7.0
2025-04-29,부산,18.3,7.4,13.1,0.0,25.96,15.8,8.4
2025-04-29,서울,18.0,6.7,12.2,0.0,25.13,11.9,5.2
2025-04-29,인천,17.5,5.7,12.0,0.0,25.15,13.6,7.6
2025-04-30,대구,28.3,10.2,19.3,0.0,25.87,15.9,6.7
2025-04-30,부산,22.0,8.1,15.1,0.0,25.93,12.5,6.3
2025-04-30,서울,23.4,8.5,15.6,0.0,24.55,15.4,9.1
2025-04-30,인천,23.1,9.0,15.8,0.0,24.54,22.5,15.0
2025-05-01,대구,23.6,13.5,17.3,21.9,13.36,28.1,11.0
2025-05-01,부산,20.5,12.6,16.0,19.0,16.4,25.4,13.1
2025-05-01,서울,14.6,10.4,13.0,18.4,6.24,15.7,9.8
2025-05-01,인천,15.0,10.7,13.3,16.3,6.48,20.0,15.9
2025-05-02,대구,19.4,8.5,14.4,0.0,26.28,20.0,14.8
2025-05-02,부산,20.1,8.8,14.6,0.0,26.46,16.9,10.5
2025-05-02,서울,17.6,7.3,12.2,0.0,24.14,18.5,12.2
2025-05-02,인천,16.6,8.1,12.2,0.0,23.91,18.4,14.0
2025-05-03,대구,15.0,10.1,12.5,10.4,9.0,17.1,7.4
2025-05-03,부산,15.2,10.1,13.0,12.0,7.59,13.5,6.4
2025-05-03,서울,12.9,9.0,10.5,10.0,9.79,16.8,7.6
2025-05-03,인천,12.9,9.4,10.7,8.2,10.66,20.1,9.9
2025-05-04,대구,20.7,8.3,14.1,0.0,26.84,20.7,12.3
2025-05-04,부산,21.0,7.3,14.0,0.0,26.82,12.9,8.5
2025-05-04,서울,17.6,7.4,12.1,0.0,25.81,22.8,11.2
2025-05-04,인천,16.6,9.3,12.5,0.0,25.83,24.7,14.3
2025-05-05,대구,18.9,8.0,13.7,2.2,14.3,11.9,4.6
2025-05-05,부산,18.3,8.1,13.3,5.5,16.62,11.7,7.4
2025-05-05,서울,13.6,7.2,10.8,0.4,8.63,9.8,5.7
2025-05-05,인천,14.1,7.2,11.1,0.4,8.54,13.3,8.5
2025-05-06,대구,14.6,9.8,12.2,3.8,8.99,10.4,5.5
2025-05-06,부산,16.5,9.9,12.8,7.2,6.9,12.4,7.8
2025-05-06,서울,18.2,6.7,12.7,0.0,18.9,11.1,6.2
2025-05-06,인천,18.2,7.8,12.7,0.0,18.7,14.5,9.1
2025-05-07,대구,21.3,8.3,14.8,0.0,24.07,8.1,3.9
2025-05-07,부산,19.3,7.1,12.9,0.1,24.29,11.6,5.0
2025-05-07,서울,18.3,8.2,13.0,0.1,23.86,11.0,5.5
2025-05-07,인천,17.3,8.1,12.6,0.0,24.98,13.2,6.7
2025-05-08,대구,23.2,11.2,17.3,0.0,22.72,13.9,5.7
2025-05-08,부산,20.3,9.4,15.1,0.0,25.48,11.5,5.6
2025-05-08,서울,22.5,8.4,15.3,0.0,24.88,10.3,3.7
2025-05-08,인천,22.5,7.7,14.9,0.0,24.81,15.5,5.0
2025-05-09,대구,16.4,12.2,14.7,19.4,3.43,19.4,11.3
2025-05-09,부산,16.5,12.4,14.7,33.7,4.23,22.3,12.6
2025-05-09,서울,15.2,13.4,14.2,31.2,4.93,20.0,11.1
2025-05-09,인천,15.4,13.4,14.5,28.3,4.29,21.5,13.0
2025-05-10,대구,18.2,13.1,15.5,0.7,16.32,29.0,18.2
2025-05-10,부산,19.0,12.4,15.5,0.0,22.09,29.8,19.5
2025-05-10,서울,14.3,10.9,12.4,8.7,4.8,18.4,12.9
2025-05-10,인천,15.0,11.2,12.4,5.1,6.08,26.0,18.2
2025-05-11,대구,20.1,11.4,14.8,4.2,16.28,17.4,6.5
2025-05-11,부산,18.0,11.2,14.2,0.6,17.41,14.0,7.4
2025-05-11,서울,19.1,8.9,13.6,0.0,19.68,11.2,6.6
2025-05-11,인천,18.0,9.9,13.3,0.0,21.63,12.3,8.5
2025-05-12,대구,24.5,10.8,17.3,0.0,26.14,12.3,6.1
2025-05-12,부산,22.4,9.9,16.0,0.0,26.46,15.4,7.8
2025-05-12,서울,21.2,8.6,15.2,0.0,26.21,12.1,6.5
2025-05-12,인천,21.0,9.4,15.3,0.0,26.21,14.1,10.4
2025-05-13,대구,27.3,11.9,19.5,0.0,23.53,14.7,5.8
2025-05-13,부산,22.0,10.3,16.5,0.0,23.85,10.6,5.1
2025-05-13,서울,24.0,13.1,18.0,0.0,20.15,13.1,7.8
2025-05-13,인천,23.6,13.6,18.2,0.0,20.9,16.9,12.8
2025-05-14,대구,27.2,13.8,20.2,0.0,26.44,15.1,6.2
2025-05-14,부산,21.9,11.8,17.1,0.0,25.4,13.4,6.3
2025-05-14,서울,25.6,12.2,18.9,0.4,24.27,13.4,7.8
2025-05-14,인천,25.0,13.4,19.2,0.2,24.33,17.2,12.7
2025-05-15,대구,25.1,17.4,20.9,2.9,16.04,18.7,10.4
2025-05-15,부산,21.3,16.1,18.5,1.8,9.66,16.0,9.6
2025-05-15,서울,22.7,15.7,18.2,3.6,12.21,13.4,9.1
2025-05-15,인천,22.0,14.9,17.5,4.7,14.77,18.7,10.6
2025-05-16,대구,23.1,17.9,20.1,36.6,6.54,16.7,6.7
2025-05-16,부산,21.2,16.8,18.2,57.4,5.99,22.0,8.0
2025-05-16,서울,23.0,15.8,18.3,18.5,7.87,11.2,6.0
2025-05-16,인천,22.9,15.3,18.7,12.7,7.79,16.8,8.6
2025-05-17,대구,27.4,16.8,21.4,3.7,21.51,15.1,11.4
2025-05-17,부산,25.4,15.6,19.5,7.2,22.92,19.0,11.6
2025-05-17,서울,23.1,14.1,17.5,4.0,17.51,20.8,10.0
2025-05-17,인천,22.4,14.2,17.2,2.3,17.98,23.9,11.7
2025-05-18,대구,22.4,13.0,17.8,0.0,24.48,17.8,10.7
2025-05-18,부산,22.1,14.4,17.4,0.0,23.13,15.1,6.7
2025-05-18,서울,19.5,9.8,14.1,0.0,24.21,14.5,7.7
2025-05-18,인천,19.4,10.1,14.3,0.0,24.51,15.7,8.7
2025-05-19,대구,25.8,12.1,19.2,0.0,25.2,18.6,9.8
2025-05-19,부산,21.5,11.9,17.4,0.0,26.13,18.2,10.1
2025-05-19,서울,19.5,9.9,15.1,0.2,12.34,17.9,9.7
2025-05-19,인천,19.5,9.8,15.2,0.2,13.58,22.8,13.7
2025-05-20,대구,31.0,17.8,24.0,0.0,26.13,18.2,10.3
2025-05-20,부산,25.0,18.2,21.2,0.1,17.57,18.3,12.0
2025-05-20,서울,25.5,16.3,20.5,0.6,14.3,17.3,12.2
2025-05-20,인천,25.0,16.1,20.2,0.2,15.15,22.8,17.3
2025-05-21,대구,30.2,19.6,24.0,0.8,14.53,13.8,7.5
2025-05-21,부산,25.8,19.9,22.4,0.0,12.97,14.3,6.5
2025-05-21,서울,29.5,19.0,23.5,0.1,17.73,13.6,5.5
2025-05-21,인천,29.0,19.0,22.9,0.1,18.45,13.9,7.5
2025-05-22,대구,21.7,14.8,18.0,2.2,12.25,20.7,13.8
2025-05-22,부산,21.0,14.8,17.8,0.1,14.68,15.3,11.8
2025-05-22,서울,26.8,18.4,21.9,0.2,20.18,10.5,7.4
2025-05-22,인천,28.4,16.5,22.4,6.5,22.0,12.7,9.3
2025-05-23,대구,21.4,12.6,16.7,0.0,16.25,18.6,13.8
2025-05-23,부산,19.4,13.4,16.2,0.0,15.45,18.2,14.0
2025-05-23,서울,23.9,14.7,19.6,2.3,12.68,12.9,10.0
2025-05-23,인천,24.6,16.7,20.4,1.0,11.52,15.4,12.0
2025-05-24,대구,16.4,12.8,14.5,4.4,6.03,19.7,11.2
2025-05-24,부산,15.6,12.6,14.2,11.5,7.17,22.6,16.3
2025-05-24,서울,17.5,13.6,15.2,0.8,10.95,14.0,9.8
2025-05-24,인천,18.9,14.4,16.3,0.4,12.77,14.8,11.5
2025-05-25,대구,24.4,11.6,17.6,0.5,25.4,11.9,6.9
2025-05-25,부산,20.3,11.9,15.4,0.6,22.94,13.5,7.1
2025-05-25,서울,21.1,10.6,16.0,0.0,25.53,13.1,5.2
2025-05-25,인천,20.5,10.9,16.1,0.0,26.13,14.9,7.1
2025-05-26,대구,26.3,11.9,19.4,0.0,23.54,11.7,4.1
2025-05-26,부산,22.0,11.2,16.7,0.0,24.87,10.4,4.3
2025-05-26,서울,25.9,12.2,18.6,0.0,25.46,11.6,3.9
2025-05-26,인천,25.9,11.9,18.2,0.0,24.97,13.8,5.8
2025-05-27,대구,27.8,13.9,21.3,0.3,25.02,10.9,4.7
2025-05-27,부산,23.5,11.1,17.8,0.1,26.19,10.8,5.1
2025-05-27,서울,27.0,13.5,19.9,0.2,26.0,10.5,5.1
2025-05-27,인천,25.2,13.1,18.6,0.0,26.09,12.7,7.7
2025-05-28,대구,29.5,15.7,20.8,1.7,23.57,13.2,4.0
2025-05-28,부산,25.0,12.5,19.0,0.0,26.71,10.5,4.8
2025-05-28,서울,26.4,14.2,19.4,2.6,22.23,9.2,3.4
2025-05-28,인천,25.3,13.6,19.6,0.4,23.36,11.9,4.8
2025-05-29,대구,28.3,13.8,19.1,12.6,22.22,13.9,4.4
2025-05-29,부산,25.0,13.5,18.7,0.7,26.89,12.8,5.9
2025-05-29,서울,26.5,14.6,20.6,0.6,23.81,11.2,4.9
2025-05-29,인천,26.1,15.1,20.7,0.0,23.97,13.7,6.3
2025-05-30,대구,26.1,12.8,18.5,0.0,26.66,16.4,8.4
2025-05-30,부산,24.5,12.6,18.2,0.0,27.72,12.4,8.0
2025-05-30,서울,28.5,16.4,22.6,0.0,26.98,10.5,5.1
2025-05-30,인천,28.7,15.9,22.1,0.0,26.54,8.4,4.4
2025-05-31,대구,28.1,12.0,20.0,0.0,26.25,13.7,6.5
2025-05-31,부산,28.0,11.6,19.5,0.0,26.92,14.5,6.9
2025-05-31,서울,28.8,16.6,22.1,0.0,23.29,12.5,4.6
2025-05-31,인천,24.9,15.1,20.1,0.0,20.75,13.8,6.5
2025-06-01,대구,30.5,15.5,22.8,0.0,26.86,9.9,4.3
2025-06-01,부산,26.1,13.1,19.9,0.0,27.23,12.0,5.5
2025-06-01,서울,29.5,16.6,22.6,0.0,25.78,13.7,5.7
2025-06-01,인천,26.2,14.7,20.4,0.0,25.67,12.8,6.4
2025-06-02,대구,23.5,18.2,20.3,2.3,6.17,7.5,2.5
2025-06-02,부산,20.5,16.0,18.4,7.6,5.16,7.5,3.9
2025-06-02,서울,23.9,19.0,20.8,0.7,8.59,6.5,3.1
2025-06-02,인천,24.2,16.8,19.5,1.0,10.41,9.7,4.7
2025-06-03,대구,28.1,17.1,21.7,0.8,23.44,23.2,11.7
2025-06-03,부산,24.3,15.9,19.9,4.4,20.29,13.7,8.3
2025-06-03,서울,25.2,16.9,20.7,0.5,26.14,21.0,11.1
2025-06-03,인천,23.7,16.7,19.7,0.0,26.88,22.0,12.6
2025-06-04,대구,28.7,14.9,22.1,0.0,28.41,26.0,17.6
2025-06-04,부산,26.8,14.1,21.0,0.0,28.29,17.0,10.9
2025-06-04,서울,25.0,15.1,20.3,0.0,25.12,26.0,14.1
2025-06-04,인천,24.0,15.3,19.7,0.0,26.86,27.6,16.6
2025-06-05,대구,30.8,15.7,23.5,0.0,27.04,12.6,8.7
2025-06-05,부산,27.6,14.9,20.9,0.0,27.18,12.4,8.2
2025-06-05,서울,27.2,15.2,21.3,0.0,25.49,14.5,7.8
2025-06-05,인천,26.2,14.8,20.7,0.0,25.52,17.1,10.1
2025-06-06,대구,29.5,17.5,23.5,0.0,13.33,13.9,5.9
2025-06-06,부산,26.5,14.8,20.5,0.0,13.35,10.4,5.1
2025-06-06,서울,29.9,18.6,23.5,0.0,25.57,18.1,10.2
2025-06-06,인천,28.6,18.2,22.6,0.0,25.19,21.3,13.9
2025-06-07,대구,32.6,18.2,25.3,0.0,26.57,15.2,7.4
2025-06-07,부산,27.6,15.6,21.7,0.0,27.25,14.2,7.0
2025-06-07,서울,27.8,18.8,22.9,1.0,20.59,17.1,8.8
2025-06-07,인천,27.2,18.1,21.9,0.2,23.19,17.3,10.0
2025-06-08,대구,32.5,20.6,26.3,0.0,22.07,12.2,5.7
2025-06-08,부산,29.2,19.0,22.8,0.0,18.14,10.6,5.6
2025-06-08,서울,31.0,20.2,24.6,0.9,21.7,14.2,6.2
2025-06-08,인천,28.9,19.4,23.1,0.9,20.08,14.8,6.4
2025-06-09,대구,31.9,21.2,26.4,0.1,20.8,10.1,5.1
2025-06-09,부산,26.1,17.5,21.4,0.0,18.64,10.8,5.9
2025-06-09,서울,29.8,19.5,23.4,0.1,24.2,14.0,8.5
2025-06-09,인천,27.1,18.4,21.6,0.1,22.35,15.2,8.7
2025-06-10,대구,33.6,20.2,26.8,0.0,24.18,19.1,10.4
2025-06-10,부산,31.1,16.8,23.3,0.0,23.38,13.0,6.6
2025-06-10,서울,25.2,19.0,21.2,1.9,15.93,15.3,9.7
2025-06-10,인천,23.6,17.8,20.1,0.8,16.59,16.1,10.6
2025-06-11,대구,32.1,18.5,25.4,0.0,27.05,16.5,12.7
2025-06-11,부산,31.5,20.0,24.2,0.0,24.54,12.9,8.2
2025-06-11,서울,28.0,16.0,22.0,0.0,26.85,16.7,8.5
2025-06-11,인천,25.9,15.8,21.1,0.0,27.02,19.0,8.9
2025-06-12,대구,33.0,20.7,26.6,0.0,25.19,12.9,5.4
2025-06-12,부산,26.6,18.6,21.9,0.0,13.16,9.2,5.2
2025-06-12,서울,33.1,18.0,25.1,0.0,26.72,16.9,5.1
2025-06-12,인천,31.4,16.6,24.0,0.0,26.56,17.2,6.5
2025-06-13,대구,25.0,18.7,21.1,21.3,6.62,8.7,3.3
2025-06-13,부산,26.4,17.8,20.4,6.1,8.26,8.7,3.4
2025-06-13,서울,28.7,20.2,23.9,1.1,14.72,11.8,6.2
2025-06-13,인천,27.2,18.5,22.4,2.2,13.55,12.2,7.5
2025-06-14,대구,27.3,18.9,22.2,71.3,10.12,9.6,4.4
2025-06-14,부산,22.9,18.7,21.4,60.4,4.85,17.8,8.7
2025-06-14,서울,33.0,19.7,25.1,0.6,21.54,14.8,6.1
2025-06-14,인천,30.0,19.1,23.2,0.1,23.13,13.7,8.1
2025-06-15,대구,30.8,20.5,25.5,1.8,22.95,13.9,5.8
2025-06-15,부산,27.0,20.2,22.8,3.0,21.07,13.1,6.5
2025-06-15,서울,32.9,19.5,25.4,9.7,22.36,17.9,9.6
2025-06-15,인천,31.0,18.0,23.8,8.5,22.96,20.7,11.9
2025-06-16,대구,28.2,22.5,24.5,13.3,11.97,16.3,9.3
2025-06-16,부산,26.1,20.3,22.5,16.8,11.37,15.8,11.6
2025-06-16,서울,26.0,20.6,22.7,8.0,14.09,17.3,11.1
2025-06-16,인천,25.8,20.2,22.3,6.4,14.87,23.5,14.7
2025-06-17,대구,29.0,20.2,24.5,1.4,22.08,18.1,10.1
2025-06-17,부산,25.5,19.7,22.2,0.0,23.45,14.6,10.1
2025-06-17,서울,28.1,19.6,23.6,0.0,22.19,14.1,9.3
2025-06-17,인천,26.5,19.8,22.8,0.0,22.63,17.5,11.1
2025-06-18,대구,31.0,21.3,25.4,0.0,25.52,12.4,6.5
2025-06-18,부산,27.2,20.3,23.4,0.0,26.6,9.8,6.2
2025-06-18,서울,30.0,20.1,24.6,0.0,25.8,11.5,6.2
2025-06-18,인천,26.9,19.6,22.9,0.0,26.15,10.8,6.3
2025-06-19,대구,32.2,20.8,26.4,0.0,25.17,11.5,4.8
2025-06-19,부산,29.4,18.4,24.0,0.1,25.73,10.7,4.8
2025-06-19,서울,34.6,21.1,26.9,1.5,23.5,16.7,7.1
2025-06-19,인천,32.1,19.5,25.5,0.4,23.86,17.1,8.4
2025-06-20,대구,28.0,23.7,25.5,7.1,8.78,20.6,12.1
2025-06-20,부산,24.8,21.8,23.3,4.4,10.63,19.2,11.3
2025-06-20,서울,25.1,21.7,23.0,51.7,2.71,28.4,17.4
2025-06-20,인천,24.2,21.4,22.9,47.3,2.48,35.8,23.2
2025-06-21,대구,26.4,19.2,23.7,47.0,5.2,21.6,14.3
2025-06-21,부산,24.8,21.9,23.2,16.4,5.91,21.9,16.8
2025-06-21,서울,23.8,19.8,21.2,1.8,7.02,13.4,7.6
2025-06-21,인천,22.5,19.1,20.6,1.4,6.66,17.1,8.4
2025-06-22,대구,26.8,18.3,22.2,23.6,18.75,11.6,7.3
2025-06-22,부산,27.5,18.5,21.7,25.6,15.52,20.2,6.5
2025-06-22,서울,25.8,17.0,21.4,0.0,26.46,11.8,6.6
2025-06-22,인천,24.4,16.9,20.8,0.0,26.85,13.3,8.3
2025-06-23,대구,29.8,18.3,24.4,0.0,27.17,11.2,5.3
2025-06-23,부산,28.4,18.4,23.2,0.0,27.63,10.2,5.1
2025-06-23,서울,29.3,17.9,23.5,0.0,25.85,5.9,2.6
2025-06-23,인천,28.0,17.6,22.9,0.0,25.64,8.0,5.4
2025-06-24,대구,23.9,19.0,21.2,14.3,10.06,18.6,12.1
2025-06-24,부산,22.0,18.8,20.4,20.7,5.1,13.7,8.1
2025-06-24,서울,27.4,21.2,24.0,0.9,10.79,12.5,7.2
2025-06-24,인천,27.1,21.5,24.2,1.9,10.7,12.2,7.4
2025-06-25,대구,27.9,19.6,23.2,1.2,20.35,17.2,10.5
2025-06-25,부산,24.8,19.8,22.0,8.2,21.33,16.7,10.4
2025-06-25,서울,23.6,19.3,20.9,8.1,7.4,11.3,7.9
2025-06-25,인천,22.6,19.5,21.0,12.2,5.98,11.7,7.5
2025-06-26,대구,28.7,19.6,24.0,0.2,20.49,17.1,9.3
2025-06-26,부산,28.9,18.0,22.9,0.0,22.31,11.9,6.1
2025-06-26,서울,24.5,19.5,21.8,0.4,14.22,10.6,6.0
2025-06-26,인천,24.0,19.3,21.4,0.0,16.91,10.6,6.9
2025-06-27,대구,30.9,20.3,25.9,0.0,26.07,9.5,4.7
2025-06-27,부산,30.4,20.1,24.9,0.0,26.15,9.6,5.0
2025-06-27,서울,27.5,19.4,23.1,1.1,15.29,5.7,3.0
2025-06-27,인천,28.5,19.1,23.3,0.4,16.74,6.8,3.6
2025-06-28,대구,33.7,23.2,27.7,1.0,22.5,9.2,2.6
2025-06-28,부산,30.1,21.6,25.9,0.0,25.62,7.4,4.5
2025-06-28,서울,28.6,22.2,24.8,8.2,12.65,9.7,5.5
2025-06-28,인천,27.5,22.0,24.3,3.5,15.67,13.2,7.9
2025-06-29,대구,33.9,23.9,28.6,0.1,23.08,9.0,4.7
2025-06-29,부산,30.9,22.9,26.4,0.0,25.68,9.6,5.9
2025-06-29,서울,29.4,23.1,25.8,1.0,18.3,12.1,8.1
2025-06-29,인천,28.6,23.0,25.4,1.2,21.04,15.6,10.2
2025-06-30,대구,35.0,24.2,29.2,0.0,24.55,14.4,5.6
2025-06-30,부산,31.0,22.5,26.8,0.0,26.27,11.4,5.8
2025-06-30,서울,29.5,23.5,26.3,1.4,18.51,15.3,8.5
2025-06-30,인천,28.9,23.8,26.0,1.9,16.96,15.5,10.7
2025-07-01,대구,34.7,24.5,29.7,0.5,23.55,12.1,6.5
2025-07-01,부산,31.4,22.9,27.1,0.0,23.64,11.8,7.3
2025-07-01,서울,29.2,24.4,26.3,9.7,15.27,14.4,8.9
2025-07-01,인천,28.9,24.3,26.3,2.0,19.57,17.2,11.2
2025-07-02,대구,36.7,25.6,31.5,0.0,24.2,11.6,5.8
2025-07-02,부산,33.8,24.3,28.9,0.0,25.67,10.6,6.3
2025-07-02,서울,28.9,24.7,26.1,1.1,13.11,15.3,9.6
2025-07-02,인천,28.5,24.4,25.7,1.1,13.68,19.7,12.3
2025-07-03,대구,37.2,26.7,31.9,0.3,24.1,13.1,7.5
2025-07-03,부산,33.8,24.4,29.2,0.0,26.79,13.1,7.5
2025-07-03,서울,30.1,24.4,26.5,0.8,17.78,14.1,9.4
2025-07-03,인천,29.6,24.1,26.2,0.4,18.99,15.0,11.6
2025-07-04,대구,37.6,25.6,31.2,0.0,24.53,12.5,8.4
2025-07-04,부산,33.8,24.2,28.4,0.0,25.98,15.0,10.0
2025-07-04,서울,29.3,23.9,26.0,0.6,13.01,15.2,11.0
2025-07-04,인천,29.2,24.2,26.1,0.3,14.9,19.1,14.2
2025-07-05,대구,37.8,24.5,31.2,0.0,26.87,15.0,8.7
2025-07-05,부산,34.7,24.3,28.6,0.0,27.3,15.4,10.0
2025-07-05,서울,30.6,24.1,26.8,0.5,23.08,13.4,9.8
